CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,_Churn_raw,_Churn_mapped,TenureGroup
5035,805,Spain,Female,58,7,10049.74,4,1,0,149198.77,1,1,1,1-12
5036,403,Spain,Male,69,9,88637.92,3,1,0,99033.33,1,1,1,1-12
5037,401,Spain,Male,48,9,182744.71,4,0,0,116514.31,1,1,1,1-12
5038,497,France,Female,43,4,59267.37,4,0,0,125666.22,1,1,1,1-12
5039,509,France,Female,44,4,29281.98,1,0,1,61433.89,0,0,0,1-12
5040,719,Spain,Male,68,7,126780.89,4,1,1,36481.51,0,0,0,1-12
5041,363,France,Female,65,0,134246.6,2,0,1,81538.58,1,1,1,0
5042,527,Germany,Female,28,5,168957.23,4,1,1,28022.93,0,0,0,1-12
5043,761,Spain,Female,25,1,189784.44,1,0,1,69824.04,0,0,0,1-12
5044,715,France,Female,29,0,173952.38,3,1,1,114994.41,1,1,1,0
5045,849,France,Female,62,6,211353.05,1,0,0,112621.38,0,0,0,1-12
5046,402,Spain,Male,51,3,55726.62,2,0,1,32916.54,0,0,0,1-12
5047,757,France,Male,89,0,142441.69,2,0,0,11584.43,0,0,0,0
5048,684,Spain,Female,64,9,90023.84,3,1,1,26899.28,0,0,0,1-12
5049,371,France,Female,38,5,240528.09,1,1,1,16868.51,1,1,1,1-12
5050,379,Germany,Male,58,9,110069.88,1,1,1,86089.09,0,0,0,1-12
5051,540,Spain,Female,39,5,239928.48,3,1,0,84052.54,0,0,0,1-12
5052,609,Germany,Male,38,2,192266.41,3,0,0,55906.92,0,0,0,1-12
5053,554,Spain,Female,45,5,179615.97,3,1,0,50934.45,0,0,0,1-12
5054,408,France,Male,84,9,122890.93,3,0,1,85319.78,0,0,0,1-12
5055,820,Germany,Male,88,8,110844.53,2,0,1,26448.98,0,0,0,1-12
5056,613,France,Female,31,5,131637.05,2,1,0,50718.73,0,0,0,1-12
5057,815,Spain,Female,90,0,73408.27,3,0,1,87081.46,0,0,0,0
5058,361,Spain,Male,69,9,226127.48,4,0,1,28017.68,0,0,0,1-12
5059,468,Spain,Female,60,5,198582.66,3,0,1,169754.6,0,0,0,1-12
5060,764,Spain,Male,88,7,200348.96,4,0,1,138443.51,0,0,0,1-12
5061,811,Spain,Female,36,6,108288.4,4,0,1,82792.66,0,0,0,1-12
5062,639,Germany,Female,44,7,17772.24,1,1,0,38575.68,0,0,0,1-12
5063,687,Spain,Female,35,7,170769.33,4,1,0,46895.59,1,1,1,1-12
5064,597,France,Male,30,8,93603.4,4,1,1,32817.02,0,0,0,1-12
5065,703,Germany,Male,18,2,217607.58,4,0,1,40415.93,1,1,1,1-12
5066,476,France,Female,51,6,195084.61,2,0,0,90277.69,1,1,1,1-12
5067,424,Spain,Male,30,5,36332.04,1,1,1,56676.29,0,0,0,1-12
5068,710,France,Female,68,1,150428.93,1,0,1,178069.91,1,1,1,1-12
5069,553,Germany,Male,18,4,173053.48,4,1,1,192576.46,0,0,0,1-12
5070,398,Germany,Female,45,2,142034.39,2,0,1,141359.36,0,0,0,1-12
5071,428,Germany,Male,49,4,128510.54,3,0,1,163664.61,0,0,0,1-12
5072,790,France,Male,89,8,56965.77,2,1,1,58472.71,0,0,0,1-12
5073,828,Germany,Male,72,7,58976.71,1,0,0,136354.56,1,1,1,1-12
5074,590,France,Male,43,8,192002.03,4,0,0,21019.74,0,0,0,1-12
5075,698,Spain,Male,31,8,4672.45,2,1,1,192441.06,0,0,0,1-12
5076,503,Spain,Male,85,7,194727.52,4,1,0,137339.32,1,1,1,1-12
5077,623,France,Female,80,7,131699.68,3,1,1,70201.72,0,0,0,1-12
5078,445,Germany,Female,31,5,234055.66,2,1,0,156877.9,0,0,0,1-12
5079,563,France,Male,44,5,249330.39,3,1,1,13001.9,1,1,1,1-12
5080,643,France,Female,58,5,165871.14,3,1,0,81484.88,1,1,1,1-12
5081,558,France,Male,20,9,103064.3,1,0,1,180174.97,0,0,0,1-12
5082,692,Spain,Female,76,5,118771.48,1,0,0,60007.92,1,1,1,1-12
5083,437,France,Female,40,8,51053.86,4,1,1,136903.72,1,1,1,1-12
5084,655,Spain,Female,35,9,24808.58,3,0,1,78419.7,0,0,0,1-12
5085,613,France,Female,91,0,144690.85,3,0,1,84549.22,0,0,0,0
5086,774,Spain,Male,58,9,201373.77,1,1,0,151728.04,1,1,1,1-12
5087,739,France,Female,25,5,65441.63,3,0,1,182939.14,0,0,0,1-12
5088,674,France,Female,49,7,104913.2,2,0,1,41676.52,0,0,0,1-12
5089,777,Germany,Female,58,0,138693.42,3,0,1,62609.5,0,0,0,0
5090,726,Germany,Male,62,5,226974.45,3,1,0,102679.18,1,1,1,1-12
5091,669,France,Female,26,8,34657.81,1,0,1,126625.05,0,0,0,1-12
5092,506,France,Male,65,5,59220.79,1,1,0,98879.55,0,0,0,1-12
5093,505,France,Male,41,1,229632.61,4,1,0,163050.45,1,1,1,1-12
5094,488,France,Female,61,0,9883.9,1,0,1,155938.03,1,1,1,0
5095,470,Germany,Male,75,3,164028.91,2,0,1,86996.16,0,0,0,1-12
5096,414,Spain,Female,83,5,159881.47,3,1,1,17716.26,0,0,0,1-12
5097,456,France,Female,35,9,95813.61,4,1,1,46954.31,0,0,0,1-12
5098,496,Germany,Female,46,9,117041.17,3,1,0,102521.0,1,1,1,1-12
5099,486,France,Female,19,8,213729.49,1,0,0,186227.61,0,0,0,1-12
5100,760,France,Female,85,4,41245.52,3,1,1,117838.2,0,0,0,1-12
5101,511,Spain,Female,56,6,57891.87,3,1,1,110775.03,1,1,1,1-12
5102,777,France,Female,90,5,128087.6,2,1,0,147554.31,0,0,0,1-12
5103,801,France,Male,58,5,102436.36,3,1,1,38936.04,0,0,0,1-12
5104,449,Spain,Male,88,8,143593.12,2,1,0,37914.51,1,1,1,1-12
5105,687,Spain,Female,39,4,230209.8,3,0,0,75625.08,0,0,0,1-12
5106,748,Spain,Female,66,1,229275.5,1,0,0,199022.0,0,0,0,1-12
5107,656,Spain,Male,45,7,57504.58,4,0,0,176428.95,0,0,0,1-12
5108,490,Germany,Female,33,2,75536.15,1,1,0,139221.64,1,1,1,1-12
5109,432,Germany,Male,85,8,40517.17,4,1,0,84319.44,1,1,1,1-12
5110,526,Germany,Male,79,4,231947.59,3,0,1,115388.05,0,0,0,1-12
5111,547,France,Female,53,0,99466.03,1,0,1,67675.28,0,0,0,0
5112,461,Spain,Female,39,3,112426.29,2,0,1,138118.33,0,0,0,1-12
5113,405,Spain,Male,28,8,200660.2,1,1,1,89580.68,1,1,1,1-12
5114,809,Germany,Male,59,0,128243.37,2,1,1,32841.02,0,0,0,0
5115,528,France,Female,72,7,29938.87,3,0,0,50866.71,0,0,0,1-12
5116,770,France,Female,90,7,109462.18,3,0,0,125651.63,0,0,0,1-12
5117,750,France,Male,52,8,157631.01,4,1,0,141967.29,0,0,0,1-12
5118,535,Germany,Male,74,8,179802.27,1,1,1,28244.12,1,1,1,1-12
5119,820,France,Male,51,5,161337.96,3,1,0,163584.79,0,0,0,1-12
5120,567,France,Female,90,4,29795.18,4,0,0,166626.0,0,0,0,1-12
5121,762,France,Female,87,6,76086.13,4,0,1,147385.56,1,1,1,1-12
5122,766,Spain,Female,21,8,183391.16,3,1,0,139881.82,0,0,0,1-12
5123,665,Germany,Male,63,4,220047.55,2,0,1,54055.03,1,1,1,1-12
5124,824,Spain,Male,28,2,11796.6,2,0,0,184728.17,1,1,1,1-12
5125,566,Spain,Female,78,8,10557.28,4,1,1,61028.98,1,1,1,1-12
5126,469,Germany,Male,52,9,160851.13,3,1,0,44675.88,1,1,1,1-12
5127,788,Spain,Male,86,0,137011.54,1,0,1,131321.47,0,0,0,0
5128,743,France,Male,74,0,38834.76,1,1,1,79179.82,1,1,1,0
5129,524,France,Male,28,9,137072.9,4,0,0,187275.34,1,1,1,1-12
5130,372,France,Male,29,3,243621.84,1,0,1,97447.43,0,0,0,1-12
5131,562,France,Female,60,1,157725.06,3,1,1,41106.52,0,0,0,1-12
5132,754,Germany,Female,36,6,112285.29,1,0,0,191930.44,1,1,1,1-12
5133,584,Spain,Female,85,1,206883.12,1,0,0,107932.44,0,0,0,1-12
5134,362,Spain,Female,76,6,53205.62,3,1,0,108526.2,0,0,0,1-12
5135,450,France,Female,19,7,103581.61,2,1,0,83302.51,0,0,0,1-12
5136,766,France,Male,25,7,131941.97,2,1,0,168838.82,0,0,0,1-12
5137,373,Spain,Male,39,2,126134.97,4,1,0,64652.29,0,0,0,1-12
5138,713,Germany,Male,38,8,230243.12,3,0,1,12604.84,0,0,0,1-12
5139,360,Spain,Female,46,9,73167.03,2,0,0,104482.81,1,1,1,1-12
5140,622,France,Male,54,9,14125.93,1,0,0,185918.51,1,1,1,1-12
5141,801,France,Male,46,9,229094.3,4,0,0,61920.67,0,0,0,1-12
5142,780,Germany,Male,54,5,54266.91,3,0,1,60598.03,0,0,0,1-12
5143,630,Spain,Female,38,3,94756.99,3,1,0,150238.98,0,0,0,1-12
5144,443,Germany,Male,29,7,132722.91,4,1,1,157351.33,0,0,0,1-12
5145,550,Germany,Male,65,3,243970.12,2,1,0,92755.74,1,1,1,1-12
5146,370,France,Female,64,3,133817.11,4,0,1,168392.22,0,0,0,1-12
5147,689,Spain,Female,32,7,111935.83,4,1,0,42667.29,0,0,0,1-12
5148,816,France,Male,84,3,145909.62,3,0,0,79734.82,0,0,0,1-12
5149,560,Spain,Female,30,0,242702.04,3,1,1,86812.8,0,0,0,0
5150,489,France,Male,76,5,204486.15,1,1,0,69431.22,1,1,1,1-12
5151,642,France,Female,90,7,42242.03,4,1,0,51370.13,1,1,1,1-12
5152,647,Spain,Male,30,2,200815.0,3,1,1,74248.41,0,0,0,1-12
5153,750,Spain,Male,89,1,210274.76,3,1,0,13420.6,0,0,0,1-12
5154,450,France,Female,36,5,172673.53,3,0,1,143636.51,0,0,0,1-12
5155,653,Spain,Female,74,0,164308.36,3,0,0,139952.25,0,0,0,0
5156,708,France,Female,49,4,110219.25,4,0,0,95541.44,0,0,0,1-12
5157,377,Spain,Female,38,5,160423.85,4,0,1,71353.96,0,0,0,1-12
5158,390,France,Male,31,7,184393.74,2,0,0,92477.77,1,1,1,1-12
5159,704,France,Female,41,6,30705.06,4,0,1,187938.96,0,0,0,1-12
5160,652,France,Male,66,5,64332.49,3,1,0,124677.32,0,0,0,1-12
5161,845,Germany,Male,49,1,48520.47,1,1,1,148957.89,0,0,0,1-12
5162,495,Spain,Male,28,7,210302.96,4,1,0,53608.18,1,1,1,1-12
5163,605,France,Female,77,7,170000.65,2,0,1,28004.01,1,1,1,1-12
5164,811,Germany,Male,85,4,112694.63,4,0,0,25805.14,0,0,0,1-12
5165,576,France,Male,78,2,206513.94,3,0,0,99683.58,0,0,0,1-12
5166,585,Germany,Female,22,7,179195.33,2,1,1,146170.4,0,0,0,1-12
5167,710,France,Male,53,4,228398.27,3,1,1,157082.87,0,0,0,1-12
5168,729,France,Male,81,2,19201.75,3,1,0,146877.86,0,0,0,1-12
5169,804,Germany,Male,49,8,127289.35,4,1,1,183424.87,0,0,0,1-12
5170,838,Germany,Female,88,8,176686.98,4,1,1,19880.46,0,0,0,1-12
5171,362,Spain,Male,91,6,51873.3,2,1,1,172514.5,0,0,0,1-12
5172,559,Spain,Male,83,7,81781.56,2,0,1,135528.55,0,0,0,1-12
5173,578,Germany,Male,27,4,104744.06,2,0,0,43348.82,1,1,1,1-12
5174,746,Spain,Female,38,4,198581.4,2,1,1,139652.34,0,0,0,1-12
5175,449,Germany,Female,57,4,123394.05,1,1,0,107234.32,1,1,1,1-12
5176,380,Spain,Female,59,1,123217.51,2,0,1,78217.84,0,0,0,1-12
5177,735,France,Male,89,2,107721.9,4,1,0,57112.05,0,0,0,1-12
5178,365,Spain,Male,63,7,57147.27,1,0,1,98189.33,1,1,1,1-12
5179,486,France,Male,90,5,230767.88,3,1,0,55435.2,0,0,0,1-12
5180,678,France,Male,58,8,79450.28,3,1,0,25740.95,0,0,0,1-12
5181,515,Spain,Male,21,6,141866.42,2,1,0,170762.81,0,0,0,1-12
5182,808,Germany,Female,31,5,37194.93,3,1,1,122639.03,0,0,0,1-12
5183,659,France,Male,31,3,108560.85,1,0,1,79097.24,0,0,0,1-12
5184,789,France,Male,70,6,225950.88,4,0,1,94869.2,1,1,1,1-12
5185,819,Spain,Female,46,3,248866.31,4,1,1,174317.2,0,0,0,1-12
5186,830,Germany,Female,40,6,90437.96,1,0,0,70770.27,0,0,0,1-12
5187,449,Germany,Male,48,4,38497.64,2,1,1,82232.88,0,0,0,1-12
5188,458,Spain,Female,88,1,78612.88,2,0,0,155555.28,0,0,0,1-12
5189,692,Germany,Female,78,6,81810.44,2,0,1,48099.3,1,1,1,1-12
5190,522,Spain,Female,40,7,161127.2,1,1,0,135259.88,0,0,0,1-12
5191,586,Spain,Male,25,9,124039.18,2,0,0,92521.52,0,0,0,1-12
5192,511,Spain,Female,33,1,192114.93,4,1,0,105030.13,0,0,0,1-12
5193,742,France,Male,43,5,175325.82,1,0,1,159507.23,0,0,0,1-12
5194,565,France,Female,46,3,62827.18,1,1,0,198695.15,0,0,0,1-12
5195,613,France,Male,23,4,196063.92,3,0,0,167987.27,1,1,1,1-12
5196,612,Spain,Male,54,0,211865.47,3,1,1,40503.35,0,0,0,0
5197,641,France,Male,50,5,149597.55,2,0,1,52664.85,0,0,0,1-12
5198,623,France,Female,63,7,231916.93,2,1,0,87886.79,0,0,0,1-12
5199,352,France,Female,78,1,195737.03,4,1,1,146653.04,0,0,0,1-12
5200,377,Spain,Female,58,0,148848.98,2,0,0,106780.52,1,1,1,0
5201,675,Spain,Male,35,8,226541.5,4,0,1,181342.13,0,0,0,1-12
5202,841,Spain,Female,33,1,150089.62,2,0,0,19248.34,0,0,0,1-12
5203,777,France,Female,68,7,130297.78,4,1,1,59118.23,1,1,1,1-12
5204,498,Germany,Male,54,4,89064.59,1,1,0,51661.6,0,0,0,1-12
5205,377,France,Female,31,1,220715.83,4,0,1,151392.48,0,0,0,1-12
5206,837,France,Male,85,4,30681.79,2,0,1,98306.59,1,1,1,1-12
5207,659,Spain,Female,47,8,118375.68,3,0,1,12852.48,0,0,0,1-12
5208,787,Spain,Male,77,5,134353.33,2,1,1,156952.98,0,0,0,1-12
5209,414,France,Male,70,2,138687.28,1,0,1,78742.6,0,0,0,1-12
5210,705,France,Female,53,7,162972.46,3,1,1,59487.47,0,0,0,1-12
5211,370,Germany,Male,47,0,126448.91,4,1,0,44716.36,1,1,1,0
5212,601,Germany,Female,81,8,64204.54,3,1,0,189742.32,0,0,0,1-12
5213,584,Spain,Female,31,8,214236.1,2,1,0,188987.23,1,1,1,1-12
5214,576,Germany,Female,40,3,164381.33,3,1,0,24545.05,1,1,1,1-12
5215,362,Germany,Female,65,7,214546.95,3,1,0,54225.8,1,1,1,1-12
5216,662,Spain,Male,45,2,69010.87,2,1,0,132762.67,0,0,0,1-12
5217,398,Germany,Male,24,5,159264.22,2,1,0,137380.69,0,0,0,1-12
5218,467,France,Male,59,9,178543.44,1,1,1,89357.63,0,0,0,1-12
5219,403,Germany,Female,27,9,95851.29,3,0,0,118016.87,1,1,1,1-12
5220,487,Spain,Female,85,7,203061.03,4,0,1,143499.81,0,0,0,1-12
5221,402,France,Male,61,8,627.19,2,1,1,190596.75,0,0,0,1-12
5222,393,Germany,Male,30,7,148729.94,3,0,1,147770.79,0,0,0,1-12
5223,652,France,Female,50,8,153392.12,2,0,0,30951.42,0,0,0,1-12
5224,402,France,Female,49,3,133460.77,1,0,1,146390.86,0,0,0,1-12
5225,423,Germany,Female,65,9,157512.12,2,1,1,22868.0,1,1,1,1-12
5226,395,Germany,Male,22,0,41806.71,2,1,1,105476.38,0,0,0,0
5227,362,Spain,Female,78,6,171195.37,1,0,0,110110.1,0,0,0,1-12
5228,514,Spain,Male,20,9,83947.24,2,1,0,157870.29,0,0,0,1-12
5229,451,France,Female,41,3,113013.44,1,1,1,12196.14,1,1,1,1-12
5230,629,Spain,Male,51,0,83277.34,3,1,1,176202.89,0,0,0,0
5231,607,France,Female,59,2,118484.05,3,1,1,136138.1,0,0,0,1-12
5232,819,France,Male,37,6,155392.31,3,0,1,15926.26,1,1,1,1-12
5233,686,Spain,Male,58,2,209585.87,4,0,0,40405.75,1,1,1,1-12
5234,705,Spain,Male,37,0,120858.76,2,0,1,17508.33,0,0,0,0
5235,747,Spain,Female,23,6,80805.96,1,0,1,155528.52,0,0,0,1-12
5236,487,Germany,Male,74,7,121985.47,2,1,1,42471.97,0,0,0,1-12
5237,512,France,Male,59,4,172200.92,4,1,0,18664.0,1,1,1,1-12
5238,758,France,Female,42,5,86675.18,2,1,1,36217.67,0,0,0,1-12
5239,736,France,Male,58,2,103570.52,4,1,0,116315.83,0,0,0,1-12
5240,460,Spain,Male,58,4,140709.95,2,1,0,104142.44,1,1,1,1-12
5241,451,Spain,Female,20,2,73502.32,4,1,1,56788.9,0,0,0,1-12
5242,366,Spain,Male,60,1,52271.16,1,1,1,189157.7,0,0,0,1-12
5243,617,Spain,Female,63,6,35098.07,2,1,0,172413.68,1,1,1,1-12
5244,531,Spain,Male,74,9,88152.5,2,1,1,69747.58,0,0,0,1-12
5245,721,Germany,Female,91,6,12085.73,1,1,1,100168.67,1,1,1,1-12
5246,373,Spain,Male,68,7,145870.63,1,0,0,108196.41,1,1,1,1-12
5247,378,France,Male,22,0,43977.34,3,0,0,153673.4,1,1,1,0
5248,520,Spain,Male,90,1,94348.7,4,1,0,91309.85,0,0,0,1-12
5249,758,France,Female,32,1,67305.7,1,1,0,113829.45,0,0,0,1-12
5250,577,Spain,Male,56,2,157597.49,3,1,1,88387.46,0,0,0,1-12
5251,727,Spain,Male,87,6,212586.42,4,0,1,154935.95,0,0,0,1-12
5252,537,France,Female,55,6,158325.26,3,1,1,115627.46,0,0,0,1-12
5253,695,France,Female,56,6,135626.23,2,0,0,167278.32,0,0,0,1-12
5254,579,France,Female,69,0,167270.93,4,1,1,20209.8,0,0,0,0
5255,670,France,Male,20,1,7497.66,2,0,0,181818.21,0,0,0,1-12
5256,689,Germany,Male,46,7,30711.17,2,1,1,165684.18,0,0,0,1-12
5257,468,France,Male,48,8,23731.81,2,0,0,165515.89,1,1,1,1-12
5258,505,Spain,Female,83,9,24549.29,2,1,0,36658.68,1,1,1,1-12
5259,621,Spain,Female,62,6,65120.93,2,0,0,60059.85,0,0,0,1-12
5260,524,Germany,Male,90,0,133013.07,2,1,1,196249.71,1,1,1,0
5261,814,France,Male,39,3,28670.39,3,1,0,190552.26,1,1,1,1-12
5262,453,Spain,Female,27,9,233779.06,3,1,0,53043.49,0,0,0,1-12
5263,441,Germany,Female,38,7,213564.2,4,0,0,92251.51,1,1,1,1-12
5264,535,Spain,Female,34,4,242911.09,4,0,1,39629.19,0,0,0,1-12
5265,809,Germany,Male,84,0,10625.01,4,0,0,59901.25,1,1,1,0
5266,632,Germany,Female,24,6,212850.61,2,0,1,45098.41,0,0,0,1-12
5267,530,France,Female,53,5,200933.52,2,1,0,25378.04,0,0,0,1-12
5268,519,Germany,Female,84,8,225526.47,3,1,0,120100.98,1,1,1,1-12
5269,536,Spain,Female,47,3,131986.04,3,1,1,55749.28,0,0,0,1-12
5270,524,Spain,Male,88,3,196972.27,4,0,1,198525.69,0,0,0,1-12
5271,571,France,Female,46,7,12821.72,1,1,0,107933.55,0,0,0,1-12
5272,582,France,Male,89,3,18969.45,1,0,1,78227.92,0,0,0,1-12
5273,511,Germany,Male,91,2,29633.06,2,0,1,183500.81,1,1,1,1-12
5274,770,France,Female,50,6,228697.22,2,0,0,127941.77,0,0,0,1-12
5275,483,Spain,Female,76,4,15292.34,2,1,1,34144.98,0,0,0,1-12
5276,740,Spain,Male,37,8,25037.38,3,0,0,104585.89,0,0,0,1-12
5277,829,France,Female,46,4,232602.6,2,0,1,93805.04,0,0,0,1-12
5278,573,France,Male,70,8,26848.15,2,0,1,155375.09,0,0,0,1-12
5279,502,France,Female,18,5,217439.07,2,0,1,141817.76,0,0,0,1-12
5280,382,Germany,Male,51,5,197317.7,1,0,1,80450.35,1,1,1,1-12
5281,404,Germany,Male,61,5,10070.5,1,1,1,99201.07,1,1,1,1-12
5282,791,Spain,Male,31,6,5461.85,4,0,1,108569.73,0,0,0,1-12
5283,356,Germany,Female,54,3,133597.1,2,0,0,90267.58,1,1,1,1-12
5284,593,Germany,Male,52,3,249293.85,3,0,0,30467.06,0,0,0,1-12
5285,662,Germany,Male,76,8,219707.54,1,0,1,182034.72,0,0,0,1-12
5286,475,Germany,Female,41,6,77506.36,4,1,1,137786.4,0,0,0,1-12
5287,361,Spain,Female,82,9,96577.31,2,0,1,99246.85,0,0,0,1-12
5288,365,France,Male,23,5,96976.5,1,1,1,118221.52,0,0,0,1-12
5289,557,Spain,Male,85,0,183544.7,3,0,1,50501.09,0,0,0,0
5290,392,Germany,Female,55,6,85283.19,3,0,0,110805.7,0,0,0,1-12
5291,722,France,Male,18,5,36949.27,3,0,1,151745.28,0,0,0,1-12
5292,833,France,Female,58,3,186776.85,3,1,0,111398.13,1,1,1,1-12
5293,810,France,Female,48,7,114503.9,2,1,0,101326.42,0,0,0,1-12
5294,484,Spain,Female,53,6,19194.68,4,0,1,97853.28,1,1,1,1-12
5295,577,France,Male,90,7,197513.07,4,1,0,154708.33,0,0,0,1-12
5296,460,Spain,Female,71,8,146327.82,3,1,0,153134.54,1,1,1,1-12
5297,656,Spain,Male,48,0,122342.33,2,1,0,152513.34,0,0,0,0
5298,806,Germany,Male,46,2,168335.79,4,0,0,56772.3,0,0,0,1-12
5299,509,Germany,Female,20,1,126341.92,4,1,1,127400.04,0,0,0,1-12
5300,680,France,Female,75,2,162105.04,4,1,1,157992.39,0,0,0,1-12
5301,613,France,Female,78,1,216872.14,3,1,0,116759.91,0,0,0,1-12
5302,574,Germany,Female,23,5,153378.59,2,1,1,158005.7,0,0,0,1-12
5303,820,Spain,Male,37,8,164900.12,3,1,1,172336.65,0,0,0,1-12
5304,566,Spain,Male,78,1,153464.02,2,1,0,43039.11,1,1,1,1-12
5305,805,Germany,Female,63,3,132794.94,1,0,1,68204.76,0,0,0,1-12
5306,394,Spain,Male,30,4,42993.1,2,0,1,124248.83,0,0,0,1-12
5307,563,Germany,Female,40,4,83919.41,2,1,0,65038.89,0,0,0,1-12
5308,408,Germany,Male,48,0,173277.24,3,1,1,188863.22,0,0,0,0
5309,481,France,Male,21,5,106369.03,3,0,1,46885.51,1,1,1,1-12
5310,453,France,Male,83,4,101532.25,1,1,1,77820.12,0,0,0,1-12
5311,544,Germany,Female,33,5,189817.32,3,0,0,198918.2,0,0,0,1-12
5312,762,France,Male,48,3,1392.22,2,1,1,45944.53,0,0,0,1-12
5313,838,Germany,Male,65,5,169748.62,4,0,1,95275.36,0,0,0,1-12
5314,506,Spain,Male,60,8,122306.63,3,0,1,69618.64,0,0,0,1-12
5315,447,Spain,Male,21,0,94190.65,4,1,1,163861.85,0,0,0,0
5316,575,Spain,Female,79,5,85134.15,4,1,0,67787.98,0,0,0,1-12
5317,761,Spain,Male,65,0,43218.87,4,1,0,40671.5,1,1,1,0
5318,554,Germany,Female,45,6,83563.02,3,0,0,187295.67,0,0,0,1-12
5319,428,Spain,Female,33,3,97854.62,2,0,0,70306.45,1,1,1,1-12
5320,473,Spain,Male,86,5,109362.23,4,0,0,150932.03,0,0,0,1-12
5321,820,Spain,Male,47,6,168075.16,1,0,0,65207.87,1,1,1,1-12
5322,777,Spain,Female,82,4,113392.75,3,0,0,43930.51,0,0,0,1-12
5323,567,Germany,Female,86,8,199071.08,4,1,1,162458.31,0,0,0,1-12
5324,353,Spain,Female,31,7,159934.5,4,0,0,20560.58,0,0,0,1-12
5325,439,France,Male,51,2,47399.27,3,0,0,73074.84,0,0,0,1-12
5326,453,France,Male,73,0,69293.29,2,1,1,158215.52,1,1,1,0
5327,742,France,Female,46,9,19812.3,1,1,0,107306.13,1,1,1,1-12
5328,468,France,Female,42,7,236430.44,4,0,0,141019.03,1,1,1,1-12
5329,482,France,Female,83,3,221637.62,1,0,1,22695.21,0,0,0,1-12
5330,661,France,Male,57,6,21199.06,3,1,1,152463.9,0,0,0,1-12
5331,445,Germany,Male,32,3,143519.0,2,1,1,42668.68,1,1,1,1-12
5332,817,France,Female,49,6,240100.45,3,0,0,163653.77,0,0,0,1-12
5333,783,Spain,Male,37,0,186785.7,2,0,1,117193.2,0,0,0,0
5334,680,France,Female,70,0,122953.05,4,1,0,150440.75,1,1,1,0
5335,492,Germany,Male,84,1,60275.75,4,1,1,50438.21,1,1,1,1-12
5336,637,France,Female,66,4,69759.27,4,1,1,85130.85,0,0,0,1-12
5337,377,Spain,Male,84,9,184059.49,2,0,0,162393.17,1,1,1,1-12
5338,627,Spain,Male,18,5,195143.82,3,0,1,183052.85,0,0,0,1-12
5339,582,Germany,Male,56,1,132173.33,4,0,0,53048.72,0,0,0,1-12
5340,366,Germany,Male,78,0,30237.18,2,1,1,160744.8,0,0,0,0
5341,408,Germany,Male,72,8,233467.09,4,0,0,30625.48,0,0,0,1-12
5342,439,Germany,Male,86,6,211190.68,3,0,0,90892.25,0,0,0,1-12
5343,841,France,Male,19,7,35134.69,1,1,1,188356.74,0,0,0,1-12
5344,548,France,Female,34,5,14181.9,1,0,0,189575.93,0,0,0,1-12
5345,711,Spain,Female,46,8,133966.92,3,0,1,66369.62,0,0,0,1-12
5346,790,Germany,Female,21,7,71035.65,4,1,0,46653.55,0,0,0,1-12
5347,375,Germany,Male,90,3,70812.43,4,1,0,38402.41,1,1,1,1-12
5348,374,France,Male,81,4,21805.4,1,1,1,101366.3,0,0,0,1-12
5349,743,Germany,Male,60,1,238346.46,1,0,1,27494.6,0,0,0,1-12
5350,650,Spain,Female,29,0,207541.61,1,0,1,77802.08,0,0,0,0
5351,688,Spain,Female,67,5,28458.65,1,0,1,13232.11,1,1,1,1-12
5352,616,Germany,Female,85,2,219149.69,2,0,0,59285.64,1,1,1,1-12
5353,810,Spain,Female,78,3,170739.01,3,1,0,181052.61,1,1,1,1-12
5354,530,Spain,Female,90,0,81360.28,4,0,1,94925.89,0,0,0,0
5355,805,France,Female,68,5,217812.64,4,1,0,24011.63,0,0,0,1-12
5356,709,Spain,Male,22,7,149505.55,3,0,1,132898.99,0,0,0,1-12
5357,417,Germany,Female,45,9,212167.46,4,1,0,191570.38,1,1,1,1-12
5358,844,Germany,Male,27,3,117316.98,4,1,1,98047.45,1,1,1,1-12
5359,700,Spain,Female,69,9,125162.76,1,0,0,128614.69,0,0,0,1-12
5360,761,Germany,Female,34,7,72752.51,4,0,0,184689.42,0,0,0,1-12
5361,808,France,Male,82,9,96923.17,3,1,0,89628.89,1,1,1,1-12
5362,840,Spain,Male,38,2,141938.02,3,1,1,136271.49,0,0,0,1-12
5363,670,Spain,Male,71,6,236764.81,3,0,0,93733.81,1,1,1,1-12
5364,398,Spain,Female,66,2,150029.44,4,1,1,192804.89,0,0,0,1-12
5365,524,Germany,Female,39,5,36844.55,2,0,0,105722.3,0,0,0,1-12
5366,401,Germany,Male,86,3,1749.05,1,0,0,178274.05,1,1,1,1-12
5367,451,Spain,Female,81,5,212746.96,3,0,0,106367.71,0,0,0,1-12
5368,565,Germany,Male,53,6,91081.36,2,0,0,136993.36,1,1,1,1-12
5369,787,Germany,Female,38,7,78741.48,4,1,1,83366.88,0,0,0,1-12
5370,537,Spain,Female,73,5,200182.78,1,1,1,184335.46,1,1,1,1-12
5371,406,Spain,Female,90,3,236341.07,2,1,0,132919.01,1,1,1,1-12
5372,396,Germany,Male,65,8,187011.27,4,1,1,13783.34,0,0,0,1-12
